Solvent Name,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR
PROPANONITRILE,7.625,7.625,0.625,0.625,0.4038142196355223,5.0,55.07999999999999,50.04,55.042199159999996,22,0,0.06183424059086474,-0.1983584061194375,0.1983584061194375,0.06183424059086474,2.0,2.25,2.25,14.212296398218594,10.572002691271628,1.4923787809860676,-1.465272864650331,1.5775759071816546,-1.38245409745284,4.614724474537435,1.2230132088820456,1.370950594454669,2.4330963097956344,29.793193904479523,3.414213562373095,2.6543203766865053,2.6543203766865053,1.914213562373095,1.2842669695298001,1.2842669695298001,0.5116672736016927,0.5116672736016927,0.15811388300841894,0.15811388300841894,0.0,0.0,-0.51,3.49,2.490000000000001,1.4900000000000018,25.86171493809148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,6.923737199690624,0.0,6.4208216229260096,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,13.344558822616634,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,13.344558822616634,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,12.992958512482897,0.0,5.261891554738487,0.0,0.0,0.0,7.625,0.0,0.0,1.9305555555555556,0.625,1.8194444444444444,0.0,0.6666666666666666,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.172525000000001,0,0.91998,15.904000000000002
"N,N-DIMETHYLACETAMIDE",10.069444444444445,10.069444444444445,0.092592592592593,0.092592592592593,0.40990688283686294,7.833333333333333,87.122,78.05,87.068413908,36,0,0.2184251307903347,-0.3490642652721722,0.3490642652721722,0.2184251307903347,1.5,1.6666666666666667,1.6666666666666667,16.15120649443187,10.652142743741097,1.8700686084336762,-2.018858241619909,1.69232422279314,-2.1652858302428397,5.718427487225338,-0.1258346170277213,1.3609640474436813,3.2575861612334887,51.058650025961626,5.1547005383792515,4.3554618859638214,4.3554618859638214,2.6427344100918364,1.8221581339818262,1.8221581339818262,1.413445226899354,1.413445226899354,0.6297877813350133,0.6297877813350133,0.0,0.0,-0.53,5.469999999999999,1.798837033645378,1.7581844380403455,37.75543314126651,4.899909730850478,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,21.019081165045005,0.0,4.794537184071822,5.907179729351506,0.0,4.899909730850478,0.0,6.923737199690624,14.09534396535438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.902433425556364,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,20.310000000000002,0.0,4.794537184071822,0.0,5.907179729351506,0.0,0.0,11.823646930541102,14.09534396535438,0.0,0.0,0.0,0.0,0.0,11.597222222222221,0.0,0.0,0.092592592592593,0.0,0.0,1.5277777777777777,3.449074074074074,0.75,6,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1.6399397623400358,0,0.09450000000000003,24.36799999999999
FORMIC ACID,8.36111111111111,8.36111111111111,0.25,-0.25,0.3801607209681124,4.0,46.025000000000006,44.009,46.005479304,18,0,0.29012882761761255,-0.483466609975982,0.483466609975982,0.29012882761761255,2.0,2.0,2.0,16.34596655894873,11.664976543957321,1.217720660428155,-1.33900942484556,0.9661560389561388,-1.4870251687793088,5.323236903758452,-0.12240733936195675,0.9182958340544894,2.1874960973678963,7.5097750043269365,2.7071067811865475,1.4328121551534467,1.4328121551534467,1.4142135623730951,0.49390115014267705,0.49390115014267705,0.105409255338946,0.105409255338946,0.0,0.0,0.0,0.0,-0.53,2.4699999999999993,1.4699999999999982,1.4700000000000009,17.695006880069332,5.106527394840706,0.0,0.0,0.0,6.472220864716464,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,6.472220864716464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57874825955717,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,0.0,0.0,6.472220864716464,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,8.36111111111111,6.888888888888889,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1.2102999999999982,0,-0.29919999999999997,8.6928
N-METHYLANILINE,3.026944444444444,3.026944444444444,1.1597222222222223,1.1597222222222223,0.5759031939735615,8.625,107.15599999999998,98.08399999999997,107.073499288,42,0,0.03370429145852783,-0.3881220693538709,0.3881220693538709,0.03370429145852783,1.125,1.75,2.125,14.807677826446984,10.313624020025856,1.7738594610027487,-1.9366204811614374,2.0098352849296703,-1.8384629148424516,5.4074173450952925,1.5149402415356716,1.9034911933164034,2.8320858350070908,141.38429890473827,5.819990956308912,4.886751345948129,4.886751345948129,3.931851652578137,2.6606836025229597,2.6606836025229597,1.616025403784439,1.616025403784439,1.0624642029434528,1.0624642029434528,0.6048195192193407,0.6048195192193407,-0.9800000000000001,5.162450142450142,2.3586048594225155,0.9971092570832982,49.34620741750161,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,12.735058257360752,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,12.36446058668352,30.33183534230805,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,7.04767198267719,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,37.37950732498524,5.316788604006331,0.0,0.0,0.0,0.0,3.026944444444444,1.1597222222222223,0.0,10.067962962962962,0.0,0.0,1.912037037037037,0.14285714285714285,8,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1.5220224990636704,1,1.7283,35.98870000000001
4-METHYL-2-PENTANONE,10.254166666666666,10.254166666666666,0.2870370370370372,0.2870370370370372,0.5150193170931499,9.714285714285714,100.16099999999999,88.06499999999998,100.088815004,42,0,0.12959512117371577,-0.3000199627172533,0.3000199627172533,0.12959512117371577,1.5714285714285714,2.0,2.0,16.13721582296354,10.097599154108247,1.9480787956992214,-1.9512962259758184,1.9728827182579025,-1.9495066129849994,5.750462716241885,-0.11716490653845879,1.272905595320056,3.126006652390634,60.438561897747256,5.8618073195657985,5.192705340840036,5.192705340840036,3.125897657686229,2.6206263646683197,2.6206263646683197,2.299986098471895,2.299986098471895,0.6957057690291278,0.6957057690291278,0.5749149571305296,0.5749149571305296,-0.33,6.670000000000001,2.779490232395047,5.669999999999999,44.725483699856355,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852017,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,5.917906046161393,6.4208216229260096,0.0,6.923737199690624,13.847474399381248,0.0,0.0,0.0,0.0,10.254166666666666,0.0,0.0,0.8125000000000001,0.0,0.7222222222222221,5.711111111111111,0.0,0.8333333333333334,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2.648457121439281,0,1.6215,30.13599999999998
3-PENTANONE,10.180555555555555,10.180555555555555,0.342592592592593,0.342592592592593,0.4957688321065221,8.333333333333334,86.134,76.054,86.07316494,36,0,0.13186152172966464,-0.2997406513908195,0.2997406513908195,0.13186152172966464,1.3333333333333333,1.6666666666666667,1.6666666666666667,16.13770405136894,10.250042925844223,1.8625884936488524,-1.8087766781044416,1.8249499239166267,-1.8767940623440593,5.770114341262289,-0.11794492463097392,1.6500224216483543,2.9881608821342693,38.0,4.99156383156272,4.322461852836958,4.322461852836958,2.808060412490447,2.325444488791574,2.325444488791574,1.2457819157813603,1.2457819157813603,0.7886751345948128,0.7886751345948128,0.24999999999999994,0.24999999999999994,-0.33,5.670000000000001,2.884132762312634,1.9424795640326975,38.36054158545974,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,0.0,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,26.689117645233267,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,18.624888192216957,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,10.180555555555555,0.0,0.0,0.342592592592593,0.0,1.3819444444444442,3.761574074074074,0.0,0.8,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2.7255054603854396,0,1.3755,25.588999999999988
2-PENTANONE,10.04375,10.04375,0.2893518518518521,0.2893518518518521,0.4957688321065221,8.333333333333334,86.13399999999999,76.05399999999999,86.07316494,36,0,0.12932953227060026,-0.30003121331851546,0.30003121331851546,0.12932953227060026,1.6666666666666667,2.1666666666666665,2.1666666666666665,16.137161377899325,10.25703770289729,1.832593837482173,-1.8015786707385315,1.8393110519916285,-1.8402587953823883,5.7474265714595205,-0.11653045458848842,1.3485878960124225,2.831257109931365,44.0,4.99156383156272,4.322461852836958,4.322461852836958,2.770055610029662,2.2647843170117525,2.2647843170117525,1.4520151031226116,1.4520151031226116,0.6020620726159656,0.6020620726159656,0.35206207261596567,0.35206207261596567,-0.33,5.670000000000001,2.884132762312634,3.67,38.36054158545974,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,26.689117645233267,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,0.0,12.841643245852019,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.0,10.04375,0.0,0.0,0.2893518518518521,0.0,1.7175925925925926,3.615972222222222,0.0,0.8,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2.7255054603854396,0,1.3755,25.588999999999988
BUTANONE,9.8125,9.8125,0.25462962962963,0.25462962962963,0.45105080502496187,7.6,72.107,64.043,72.057514876,30,0,0.1290650325260376,-0.3000423849594125,0.3000423849594125,0.1290650325260376,1.8,2.0,2.0,16.137113777124796,10.36069990921781,1.764361948378108,-1.7110451766420987,1.7108251507906331,-1.797011934236342,5.744224710981027,-0.11619858873065753,1.3787834934861756,2.847378923087672,35.302968908806456,4.284457050376173,3.6153550716504106,3.6153550716504106,2.270055610029662,1.7647843170117528,1.7647843170117528,1.0555684937158853,1.0555684937158853,0.49789095789068016,0.49789095789068016,0.0,0.0,-0.33,4.67,1.9424795640326975,3.67,31.995599471063137,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,20.268296022307258,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.0,9.8125,0.0,0.0,0.25462962962963,0.0,0.6666666666666665,3.4328703703703702,0.0,0.75,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.8142759128065393,0,0.9854,20.971999999999994
ACETONITRILE,7.319444444444445,7.319444444444445,1.4305555555555556,1.4305555555555556,0.38698057986907736,2.6666666666666665,41.053,38.028999999999996,41.026549096,16,0,0.05871482377124906,-0.1986584259265234,0.1986584259265234,0.05871482377124906,2.0,2.0,2.0,14.199772541067192,10.95508811650909,1.1727325265919901,-1.1465232203603164,1.2146152150896594,-1.100101722274293,4.507020971444977,1.4896531954173182,0.9182958340544894,2.475534205527556,21.509775004326936,2.7071067811865475,1.9472135954999579,1.9472135954999579,1.4142135623730951,0.7236067977499789,0.7236067977499789,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,0.0,-0.51,2.490000000000001,1.4900000000000018,1.489999999999999,19.496772823694872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,6.923737199690624,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,6.923737199690624,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,0.0,7.319444444444445,0.0,0.0,1.75,0.0,1.4305555555555556,0.0,0.5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.236700000000002,0,0.52988,11.287
PROPYLAMINE,5.027777777777778,5.027777777777778,0.8194444444444444,0.8194444444444444,0.4632709184547627,7.5,59.11199999999999,50.04,59.073499287999994,26,0,-0.007990568627305066,-0.3304839223850739,0.3304839223850739,0.007990568627305066,1.75,2.0,2.0,14.504037662133452,10.515967250622754,1.5511912324770691,-1.6976601935466706,1.5691510617857773,-1.9292682370537027,4.189231717530194,0.9322941226869432,1.370950594454669,1.9747448713915894,2.0,3.414213562373095,2.9915638315627207,2.9915638315627207,1.914213562373095,1.6153550716504106,1.6153550716504106,0.7886751345948128,0.7886751345948128,0.28867513459481287,0.28867513459481287,0.0,0.0,-0.04,3.9600000000000004,2.9600000000000004,1.96,26.809025953635484,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.965578028838586,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,13.344558822616634,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,12.965578028838586,0.0,0.0,0.0,6.923737199690624,5.733667477162185,0.0,0.0,0.0,0.0,5.027777777777778,0.0,0.0,1.0972222222222223,2.875,0.0,1.0,4,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2.9304000000000006,0,0.3551000000000001,19.345400000000005
PROPANAL,9.17361111111111,9.17361111111111,0.6388888888888888,0.6388888888888888,0.40325990291792796,6.25,58.08,52.032000000000004,58.041864812,24,0,0.11921494428801727,-0.30341423261619294,0.30341423261619294,0.11921494428801727,2.0,2.25,2.25,16.128669873456406,10.573321524729696,1.5215102458266105,-1.5102578854215465,1.5296669070255924,-1.546033732636957,5.477669402907269,-0.10708870297661234,1.370950594454669,2.2968352619191386,14.0,3.414213562373095,2.6927053408400363,2.6927053408400363,1.914213562373095,1.3510573320459265,1.3510573320459265,0.5749149571305296,0.5749149571305296,0.16666666666666669,0.16666666666666669,0.0,0.0,-0.33,3.67,2.67,1.6699999999999997,25.630657356666532,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,13.344558822616634,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,6.4208216229260096,6.286160523129555,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.17361111111111,0.0,0.0,0.0,0.0,1.5138888888888888,1.8125,0.0,0.6666666666666666,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2.449725,0,0.5952999999999999,16.355
ACETONE,9.444444444444445,9.444444444444445,0.16666666666666696,0.16666666666666696,0.3982369618339747,6.5,58.08,52.032,58.041864812,24,0,0.12626794356014373,-0.30034390268719197,0.30034390268719197,0.12626794356014373,1.5,1.5,1.5,16.136528004376032,10.550822254593742,1.6191254887288415,-1.5578363654489198,1.5007222223890127,-1.6913205217908898,5.717069246232807,-0.11449259533352314,0.8112781244591328,2.8030394876740514,23.019550008653873,3.5773502691896257,2.908248290463863,2.908248290463863,1.7320508075688772,1.2041241452319316,1.2041241452319316,0.9082482904638631,0.9082482904638631,0.0,0.0,0.0,0.0,-0.33,3.67,1.0445318352059925,6.883957759412302,25.63065735666653,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,13.847474399381248,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,9.444444444444445,0.0,0.0,0.16666666666666696,0.0,0.0,3.0555555555555554,0.0,0.6666666666666666,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.9583579588014981,0,0.5952999999999999,16.355
O-CRESOL,8.91925925925926,8.91925925925926,0.3680555555555558,0.3680555555555558,0.5359354364287862,9.125,108.13999999999999,100.07599999999998,108.057514876,42,0,0.11797961868439863,-0.5076872844527907,0.5076872844527907,0.11797961868439863,1.25,1.875,2.25,16.25527441287757,10.214592440524152,1.864690118404954,-1.9179349866154642,2.11713145249927,-1.683916199243291,5.292269352359672,0.47091519494026174,1.7681772153059907,3.134861511345448,156.14811391899892,5.983127663125442,4.756614672258461,4.756614672258461,3.804530452640311,2.5509570669396053,2.5509570669396053,1.78648662573128,1.78648662573128,1.1154541553668325,1.1154541553668325,0.5634205269554476,0.5634205269554476,-0.98,5.162450142450142,1.8646221994975438,0.808016780809638,48.59057898608958,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,18.55355575984923,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,5.563451491696996,0.0,6.06636706846161,25.122838405075452,0.0,5.106527394840706,0.0,0.0,0.0,8.91925925925926,0.9236111111111113,0.3680555555555558,7.252037037037036,0.0,1.8703703703703702,0.0,0.14285714285714285,8,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1.203252392426474,1,1.70062,32.843799999999995
ANILINE,5.357777777777778,5.357777777777778,0.8217592592592595,0.8217592592592595,0.48007546344555996,8.571428571428571,93.12899999999999,86.073,93.057849224,36,0,0.03134759259121864,-0.39872882948659094,0.39872882948659094,0.03134759259121864,1.0,1.5714285714285714,1.8571428571428572,14.531911005857102,10.325605444309442,1.717748550374648,-1.8325344230548775,1.953829616100672,-1.7883441894356618,5.353844402376213,1.6886545936299073,1.6856161633204378,3.0214653097240864,129.96566024533826,5.112884175122364,3.964101615137755,3.964101615137755,3.393846850117352,2.1993587371177723,2.1993587371177723,1.4106836025229597,1.4106836025229597,0.7995724914118484,0.7995724914118484,0.4530389187988476,0.4530389187988476,-0.98,4.18611295681063,1.6461962159398054,0.9290591797144502,42.77129381650968,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,5.687386274683562,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,5.733667477162185,30.33183534230805,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,30.33183534230805,0.0,5.733667477162185,0.0,0.0,0.0,0.0,6.179537037037037,0.0,9.487129629629628,0.0,0.0,0.0,0.0,7,2,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.9844519012854642,1,1.2687999999999997,30.854400000000002
"1,2-ETHANEDIOL",7.625,7.625,0.125,-0.125,0.40752789066641704,7.5,62.068000000000005,56.02,62.036779432,26,0,0.06622663964681728,-0.3939905415754596,0.3939905415754596,0.06622663964681728,1.0,1.25,1.25,16.30425825223958,10.818323674812085,1.5752986759502907,-1.6990667974042981,1.392607250745466,-1.8453009104147722,4.062481069474973,0.1859385623806979,1.370950594454669,1.9747448713915894,2.0,3.414213562373095,2.3086407533730107,2.3086407533730107,1.914213562373095,1.1324555320336755,1.1324555320336755,0.4472135954999578,0.4472135954999578,0.09999999999999996,0.09999999999999996,0.0,0.0,-0.08,3.9200000000000004,2.92,1.9199999999999995,24.69266064661818,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,10.213054789681411,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.46,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,-0.25,0.0,1.0,4,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,2.8616,0,-1.029,14.171600000000002
WATER,0.0,0.0,0.0,0.0,0.3277476769246249,0.0,18.015,15.999,18.010564684,8,0,-0.4115095219374226,-0.4115095219374226,0.4115095219374226,0.4115095219374226,1.0,1.0,1.0,15.999,15.999,-0.4115095219374226,-0.4115095219374226,-0.2893,-0.2893,0.8238,0.8238,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.9600000000000016,-27.040000000000028,-104.0400000000001,6.84923118831809,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,5.476191835881363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-25.958400000000072,0,-0.8247,3.6138
M-CRESOL,8.813055555555556,8.813055555555556,0.33796296296296324,0.33796296296296324,0.5359354364287862,9.125,108.13999999999997,100.07599999999998,108.057514876,42,0,0.11533965245343211,-0.5079565717457838,0.5079565717457838,0.11533965245343211,1.375,2.125,2.5,16.254656663338768,10.224553205488641,1.826185111866426,-1.8942898431050263,2.0782394469439156,-1.6646216320811125,5.250714755330712,0.4746651853356807,1.6423714487439025,3.077660437970554,159.89811391899892,5.983127663125442,4.756614672258461,4.756614672258461,3.7876937002347035,2.5449740027958976,2.5449740027958976,1.8390034826307355,1.8390034826307355,1.001656401777274,1.001656401777274,0.6279702493922379,0.6279702493922379,-0.98,5.162450142450142,1.8646221994975438,0.9971092570832982,48.59057898608958,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,24.619922828310838,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,5.563451491696996,0.0,12.13273413692322,19.056471336613843,0.0,5.106527394840706,0.0,0.0,0.0,8.813055555555556,1.0879629629629632,0.33796296296296324,7.150185185185186,0.0,1.9441666666666666,0.0,0.14285714285714285,8,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1.203252392426474,1,1.7006199999999996,32.843799999999995
